year,title,authors,venue,citation_count,open_access,doi,openalex_id,search_term,category
2020,Development and analysis of a polygenerational smart energy hub for sustainable communities,Ghassan Chehade; İbrahim Dinçer,Energy Conversion and Management,14,False,https://doi.org/10.1016/j.enconman.2020.113475,https://openalex.org/W3110354303,energy hub,core
2020,Energy Sub Hub Based Energy Flow Matrix Modeling and Its Application to Multi-carrier Energy System,Binbin He; Li Jia; Feng Li,2022 IEEE 11th Data Driven Control and Learning Systems Conference (DDCLS),0,False,https://doi.org/10.1109/ddcls49620.2020.9275145,https://openalex.org/W3111183307,energy hub,core
2020,Distributed planning of electricity and natural gas networks and energy hubs,Hangbo Yang; Pengcheng You; Ce Shang,Applied Energy,37,False,https://doi.org/10.1016/j.apenergy.2020.116090,https://openalex.org/W3101929773,energy hub,core
2020,Optimal Scenario-based Operation and Scheduling of Residential Energy Hubs Including Plug-in Hybrid Electric Vehicle and Heat Storage System Considering the Uncertainties of Electricity Price and Renewable Distributed Generations,Pouria Emrani-Rahaghi; Hamed Hashemi‐Dezaki,Journal of Energy Storage,97,False,https://doi.org/10.1016/j.est.2020.102038,https://openalex.org/W3098907862,energy hub,core
2020,Stochastic operation and scheduling of energy hub considering renewable energy sources’ uncertainty and N-1 contingency,Jamal Faraji; Hamed Hashemi‐Dezaki; Abbas Ketabi,Sustainable Cities and Society,64,False,https://doi.org/10.1016/j.scs.2020.102578,https://openalex.org/W3104869892,energy hub,core
2020,Heat and Electricity Supply Chains Expansion Planning Under the Umbrella of Energy Hub: A Case Study of Iran,Hadi Sadeghi; Masoud Rashidinejad; Moein Moeini‐Aghtaie; Amir Abdollahi,Scientia Iranica,0,True,https://doi.org/10.24200/sci.2020.55301.4151,https://openalex.org/W3119951510,energy hub,core
2020,Optimization design of a high-speed flywheel for energy storage with a mandrel hub assembly,Junshui Wang; Xingjian Dai; Yang Xu; Zhenhong Pi,Energy Storage Science and Technology,1,False,https://doi.org/10.19799/j.cnki.2095-4239.2019.0266,https://openalex.org/W3171260748,energy hub,core
2020,Optimal Energy-Hub Planning Based on Dimension Reduction and Variable-Sized Unimodal Searching,Nan Zhao; Beibei Wang; Fangxing Li; Qingxin Shi,IEEE Transactions on Smart Grid,14,True,https://doi.org/10.1109/tsg.2020.3034938,https://openalex.org/W3096093859,energy hub,core
2020,Consortium for Advanced Simulation of Light Water Reactors (CASL) Energy Hub.,David Luxat; Amanda Dodd; Angel Urbina; Otto D. L. Strack,,0,True,https://doi.org/10.2172/1876715,https://openalex.org/W4286446800,energy hub,core
2020,"Smart City as an Smart Energy Hub: A Bibliographic, Analytic and Structural Review",Mahdi Nozarian; Alireza Fereidunian,Iranian Electric Industry Journal of Quality and Productivity,11,True,https://doi.org/10.29252/ieijqp.9.4.62,https://openalex.org/W3129283829,energy hub,core
2020,Consortium for Advanced Simulation of Light Water Reactors (CASL) Energy Hub.,David Luxat,,2,True,https://doi.org/10.2172/1877818,https://openalex.org/W4288079397,energy hub,core
2020,A Stochastic Transactive Energy Model for Optimal Dispatch of Integrated Low-Carbon Energy Hubs in the Incorporated Electricity and Gas Networks,Mohammadreza Daneshvar; Behnam Mohammadi Ivatloo; Kazem Zare; Somayeh Asadi; Amjad Anvari‐Moghaddam,2020 International Conference on Smart Grids and Energy Systems (SGES),7,False,https://doi.org/10.1109/sges51519.2020.00106,https://openalex.org/W3135307238,energy hub,core
2020,The role of energy storage and demand response as energy democracy policies in the energy productivity of hybrid hub system considering social inconvenience cost,Sobhan Dorahaki; Amir Abdollahi; Masoud Rashidinejad; Mohammadamin Moghbeli,Journal of Energy Storage,60,False,https://doi.org/10.1016/j.est.2020.102022,https://openalex.org/W3095159772,energy hub,core
2020,greEN Energy hUbs for local integRated energy cOmmunities optimizatioN,,,0,False,https://doi.org/10.3030/957779,https://openalex.org/W4390287443,energy hub,core
2020,A Basic Design of Multi Energy Hub Based on Natural Gas Governor Station,Sojin Park; Hyoung-Tae Kim; Jinwook Kim; Il-oh Kang; Hyunsuk Yoo,Journal of Hydrogen and New Energy,0,True,https://doi.org/10.7316/khnes.2020.31.5.405,https://openalex.org/W3103884943,energy hub,core
2020,Multi-energy Energy Hub Configuration Method Containing New Energy Consumption,Yuwei Xiong,2021 IEEE 5th Conference on Energy Internet and Energy System Integration (EI2),0,False,https://doi.org/10.1109/ei250167.2020.9346715,https://openalex.org/W3038254542,energy hub,core
2020,A Flexible Tool for Modeling and Optimal Dispatch of Resources in Agri-Energy Hubs,Jerónimo Ramos-Teodoro; Adrián Giménez-Miralles; Francisco Rodríguez; Manuel Berenguel,Sustainability,8,True,https://doi.org/10.3390/su12218820,https://openalex.org/W3093777095,energy hub,core
2020,Interconnected Energy Hubs including DERs Targeted by FDI Cyberattacks,Samaneh Pazouki; Ehsan Naderi; ‎Arash Asrari,,13,False,https://doi.org/10.1109/igsc51522.2020.9290943,https://openalex.org/W3125776545,energy hub,core
2020,Modeling and Simulation of Energy Hub Considering Solid Oxide Fuel Cell and Power to Gas,Jun Jin; Biao Yang; Xianghong Hu; Binhua Yao; Jin Zhi Xie,IECON 2020 The 46th Annual Conference of the IEEE Industrial Electronics Society,4,False,https://doi.org/10.1109/iecon43393.2020.9255079,https://openalex.org/W3102744592,energy hub,core
2020,Healthy Power: Reimagining Hospitals as Sustainable Energy Hubs,Nicholas Gurieff; Donna Green; Ilpo Koskinen; Mathew Lipson; Mark Baldry,Sustainability,14,True,https://doi.org/10.3390/su12208554,https://openalex.org/W3093237567,energy hub,core
2020,"Steady-state security region of energy hub: Modeling, calculation, and applications",Pei Yong; Yi Wang; Tomislav Capuder; Zhenfei Tan; Ning Zhang,International Journal of Electrical Power & Energy Systems,27,False,https://doi.org/10.1016/j.ijepes.2020.106551,https://openalex.org/W3095506750,energy hub,core
2020,Economic-Effective Multi-Energy Management Considering Voltage Regulation Networked With Energy Hubs,Pengfei Zhao; Chenghong Gu; Zhidong Cao; Zechun Hu; Xin Zhang,IEEE Transactions on Power Systems,40,True,https://doi.org/10.1109/tpwrs.2020.3025861,https://openalex.org/W3135417427,energy hub,core
2020,Distributed Energy Management for an Energy Hub with Multi-users Under Imperfect Communication,Jiaxin Cao; Bo Yang; Shanying Zhu,2022 IEEE 17th International Conference on Control &amp; Automation (ICCA),3,False,https://doi.org/10.1109/icca51439.2020.9264407,https://openalex.org/W3107483335,energy hub,core
2020,Optimal Operation of Integrated Electrical and Natural Gas Networks with a Focus on Distributed Energy Hub Systems,Mohammad Hemmati; Mehdi Abapour; Behnam Mohammadi‐Ivatloo; Amjad Anvari‐Moghaddam,Sustainability,50,True,https://doi.org/10.3390/su12208320,https://openalex.org/W3092264112,energy hub,core
2020,POET Concept for Improving Electrical and Thermal Efficiency of Main Equipment in a Residential Energy Hub,J. Siecker; K. Kusakana; B.P. Numbi,,2,False,https://doi.org/10.1109/icsgce49177.2020.9275634,https://openalex.org/W3110741627,energy hub,core
2020,Between Energy Security and Energy Transition: Visegrad Gas Hub,Andrea Figulová; Donald Wertlen,Springer eBooks,3,False,https://doi.org/10.1007/978-3-030-55085-1_11,https://openalex.org/W3090450126,energy hub,core
2020,The impact of political instruments on building energy retrofits: A risk-integrated thermal Energy Hub approach,Jakob Ahlrichs; Sebastian Rockstuhl; Timm Tränkler; Simon Wenninger,Energy Policy,37,False,https://doi.org/10.1016/j.enpol.2020.111851,https://openalex.org/W3088311234,energy hub,core
2020,Optimal emission management of photovoltaic and wind generation based energy hub system using compromise programming,Pei Miao; Zhaojuan Yue; Tong Niu; As’ad Alizadeh; Kittisak Jermsittiparsert,Journal of Cleaner Production,42,False,https://doi.org/10.1016/j.jclepro.2020.124333,https://openalex.org/W3087319730,energy hub,core
2020,Evaluating Public Transportation Service in a Transit Hub based on Passengers Energy Cost,Xiongfei Lai; Jing Teng; Lu Ling,,7,False,https://doi.org/10.1109/itsc45102.2020.9294662,https://openalex.org/W3114581314,energy hub,core
2020,Techno-economic and environmental assessment of the coordinated operation of regional grid-connected energy hubs considering high penetration of wind power,Morteza Zare Oskouei; Behnam Mohammadi‐Ivatloo; Mehdi Abapour; Mahmood Shafiee; Amjad Anvari‐Moghaddam,Journal of Cleaner Production,83,True,https://doi.org/10.1016/j.jclepro.2020.124275,https://openalex.org/W3087268033,energy hub,core
2020,Quantitative Model of the Electricity-Shifting Curve in an Energy Hub Based on Aggregated Utility Curve of Multi-Energy Demands,Nan Zhao; Beibei Wang; Linquan Bai; Fangxing Li,IEEE Transactions on Smart Grid,18,True,https://doi.org/10.1109/tsg.2020.3023389,https://openalex.org/W3086756054,energy hub,core
2020,Hybrid Genetic Particle Swarm Optimization Based Economical Operation of Energy Hub,Wenwen Geng; Li Jia,2022 7th International Conference on Power and Renewable Energy (ICPRE),3,False,https://doi.org/10.1109/icpre51194.2020.9233191,https://openalex.org/W3095143121,energy hub,core
2020,Optimal Scheduling of the Integrated Electricity and Natural Gas Systems Considering the Integrated Demand Response of Energy Hubs,Changzheng Shao; Yi Ding; Pierluigi Siano; Yonghua Song,IEEE Systems Journal,48,False,https://doi.org/10.1109/jsyst.2020.3020063,https://openalex.org/W3085516536,energy hub,core
2020,A Lyapunov Optimization-Based Energy Management Strategy for Energy Hub With Energy Router,Penghua Li; Wanxing Sheng; Qing Duan; Zhen Li; Zhu Cunhao,IEEE Transactions on Smart Grid,96,False,https://doi.org/10.1109/tsg.2020.2968747,https://openalex.org/W3083204393,energy hub,core
2020,Emission based economic dispatch in the context of energy hub concept considering tidal power plants,Seyed Meisam Ezzati; Hosein Mohammadnezhad Shourkaei; Faramarz Faghihi; Soodabeh Soleymani; Babak Mozafari,Journal of Energy Management and Technology,0,False,https://doi.org/10.22109/jemt.2020.204349.1202,https://openalex.org/W3022773288,energy hub,core
2020,"Stochastic optimization of operation of power to gas included energy hub considering carbon trading, demand response and district heating market",Reza Ghaffarpour,Journal of Energy Management and Technology,4,False,https://doi.org/10.22109/jemt.2020.190206.1183,https://openalex.org/W3009609999,energy hub,core
2020,High Efficiency Independent Polyphase for Electric Vehicles for Energy Saving A Study on the Design of IPM BLDC Hub Motor,Dae-Won Kong; Dong-Il Hong; Gi-Joo Ahn; Hyeong-Sam Park,Journal of the Korean Institute of Illuminating and Electrical Installation Engineers,0,False,https://doi.org/10.5207/jieie.2020.34.8.015,https://openalex.org/W3082242688,energy hub,core
2020,THE MINIMUM MEAN HUB ENERGY OF CERTAIN GRAPHS,M. V. Chakradhara Rao; K. A. Venkatesh; N. Srimannarayana; D. Venkata Lakshmi,Advances in Mathematics Scientific Journal,2,False,https://doi.org/10.37418/amsj.9.9.39,https://openalex.org/W3081810995,energy hub,core
2020,"Polyamine Metabolism, Photorespiration, and Excitation Energy Allocation in Photosystem II Are Potentially Regulatory Hubs in Poplar Adaptation to Soil Nitrogen Availability",Yanbo Hu; Manzer H. Siddiqui; Chunming Li; Luping Jiang; Heng Zhang,Frontiers in Plant Science,11,True,https://doi.org/10.3389/fpls.2020.01271,https://openalex.org/W3080459025,energy hub,core
2020,A risk-based optimal self-scheduling of smart energy hub in the day-ahead and regulation markets,Arsalan Najafi; Ahmad Tavakoli; Mahdi Pourakbari‐Kasmaei; Matti Lehtonen,Journal of Cleaner Production,68,False,https://doi.org/10.1016/j.jclepro.2020.123631,https://openalex.org/W3049182673,energy hub,core
2020,Distributed Optimal Control of Energy Hubs for Micro-Integrated Energy Systems,Ming Qu; Tao Ding; Wenhao Jia; Shanying Zhu; Yongheng Yang,IEEE Transactions on Systems Man and Cybernetics Systems,24,True,https://doi.org/10.1109/tsmc.2020.3012113,https://openalex.org/W3049293691,energy hub,core
2020,Corrigendum to “Optimal scheduling of heating and power hubs under economic and environment issues in the presence of peak load management” [Energy Convers. Manage. 156 (2018) 34–44],Sayyad Nojavan; Majid Majidi; Kazem Zare,Energy Conversion and Management,1,False,https://doi.org/10.1016/j.enconman.2020.113273,https://openalex.org/W3048066899,energy hub,core
2020,Optimal Stochastic Scheduling of an Energy Hub Considering Thermal Demand Response and Power to Gas Technology,Ehsan Alizad; Hasan Rastegar; Fardin Hasanzad,,4,False,https://doi.org/10.1109/icee50131.2020.9260804,https://openalex.org/W3107066456,energy hub,core
2020,Optimal Scheduling Of Interconnected Energy Hubs Considering Responsive Loads,Mahdi Samadi; Sajjad Yousefzadeh,,2,False,https://doi.org/10.1109/icee50131.2020.9260976,https://openalex.org/W3106992880,energy hub,core
2020,Energy Hub: Modeling and Technology - A review,Behzad Motallebi Azar; Rasool Kazemzadeh; Mohammad Ali Baherifard,,7,False,https://doi.org/10.1109/icee50131.2020.9260955,https://openalex.org/W3109118515,energy hub,core
2020,Assessing the Role of Wind Turbine in Residential Energy Hubs,Amir Mohammad Moghaddam; Hossein Shayeghi; Leila Bagherzadeh; SeyedJalal SeyedShenava,,5,False,https://doi.org/10.1109/icee50131.2020.9260956,https://openalex.org/W3109577610,energy hub,core
2020,Impact of different CO<sub>2</sub>-pricing schemes on the profitability of Energy Hubs,Jonte Dancker; Martin Wolter,2021 IEEE Power &amp; Energy Society General Meeting (PESGM),0,False,https://doi.org/10.1109/pesgm41954.2020.9281587,https://openalex.org/W3114640019,energy hub,core
2020,Chance-constrained Two-stage Energy Hub Cluster Configuration for Integrated Demand Response Considering Multi-energy Load Uncertainty,Jingdong Wei; Yao Zhang; Jianxue Wang; Lei Wu; Qingtao Li,2021 IEEE Power &amp; Energy Society General Meeting (PESGM),1,False,https://doi.org/10.1109/pesgm41954.2020.9282018,https://openalex.org/W3118107429,energy hub,core
2020,Energy Management for Coordinated Energy Hubs: From a Transaction Perspective,Xiaodi Wang; Youbo Liu; Junyong Liu,2021 IEEE Power &amp; Energy Society General Meeting (PESGM),2,False,https://doi.org/10.1109/pesgm41954.2020.9281834,https://openalex.org/W3114462865,energy hub,core
2020,Exploiting Integrated Flexibility from a Local Smart Energy Hub,Zhenfei Tan; Haiwang Zhong; Qing Xia; Chongqing Kang; Hongcai Dai,2021 IEEE Power &amp; Energy Society General Meeting (PESGM),9,False,https://doi.org/10.1109/pesgm41954.2020.9281984,https://openalex.org/W3116862485,energy hub,core
2020,Optimal Scheduling of Multi-energy Hub System Based on Differential QPSO Algorithm,Zhenhua Wei; ZHENG Ya-feng; Yufeng Gao; Jing Xu,,2,False,https://doi.org/10.1109/ccdc49329.2020.9164805,https://openalex.org/W3049289169,energy hub,core
2020,Optimal Capacity Design and Operation of Energy Hub Systems,Sijia Geng; Maria Vrakopoulou; Ian A. Hiskens,Proceedings of the IEEE,67,False,https://doi.org/10.1109/jproc.2020.3009323,https://openalex.org/W3045892001,energy hub,core
2020,A Real-Time Rolling Horizon Chance Constrained Optimization Model for Energy Hub Scheduling,Weilin Hou; Zhaoxi Liu; Li Ma; Lingfeng Wang,Sustainable Cities and Society,44,True,https://doi.org/10.1016/j.scs.2020.102417,https://openalex.org/W2951283639,energy hub,core
2020,Robust energy hub optimization with <scp>cross‐vector</scp> demand response,Feng Zhu; Jingqi Fu; Pengfei Zhao; Da Xie,International Transactions on Electrical Energy Systems,19,True,https://doi.org/10.1002/2050-7038.12559,https://openalex.org/W3045168348,energy hub,core
2020,The Value and Optimal Sizes of Energy Storage Units in Solar-Assist Cogeneration Energy Hubs,Xiaotao Chen; Yang Si; Chengkui Liu; Laijun Chen; Xiaodai Xue,Applied Sciences,9,True,https://doi.org/10.3390/app10144994,https://openalex.org/W3044864536,energy hub,core
2020,Identification of hub genes involved in apparent metabolizable energy of chickens,Zahra Pezeshkian; Seyed Ziaeddin Mirhoseini; Shahrokh Ghovvati,Animal Biotechnology,6,False,https://doi.org/10.1080/10495398.2020.1784187,https://openalex.org/W3042189347,energy hub,core
2020,Energy hub component models for multi-energy system,Dmitry Gerasimov; Ekaterina Ukolova; Konstantin Suslov; Nadezhda Buryanina; Y F Korolyuk,Journal of Physics Conference Series,5,True,https://doi.org/10.1088/1742-6596/1582/1/012033,https://openalex.org/W3042267879,energy hub,core
2020,"Long-Term Impacts of Shared, Connected, Automated, and E-Mobility in New York State: Exploring Hubs of Mobility and Energy Innovation",Camille Kamga; Sandeep Mudigonda; Ellen Thorson; Marine Jegou; Josh Sperling,,0,False,,https://openalex.org/W3127877647,energy hub,core
2020,An Efficient Configuration for Energy Hub to Peak Reduction Considering Demand Response Using Metaheuristic Automatic Data Clustering,Hadi Hosseinnejad; Sadjad Galvani; Payam Alemi,DOAJ (DOAJ: Directory of Open Access Journals),0,False,https://doi.org/10.22061/jecei.2020.7240.375,https://openalex.org/W3096481444,energy hub,core
2020,"Decision letter for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",,,0,True,https://doi.org/10.1002/2050-7038.12559/v3/decision1,https://openalex.org/W4253721577,energy hub,core
2020,"Review for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",Mohammad Sadegh Javadi,,0,True,https://doi.org/10.1002/2050-7038.12559/v3/review2,https://openalex.org/W4233681464,energy hub,core
2020,Planning of multiple energy hubs and scheduling of preventive maintenance equipments under uncertainty and energy storage,Parviz Fattahi; Zohreh Shakeri Kebria; Mostafa Setak,,0,False,https://doi.org/10.22070/jqepo.2020.5424.1154,https://openalex.org/W3086482654,energy hub,core
2020,The optimal configuration planning of energy hubs in urban integrated energy system using a two-layered optimization method,Yunfei Zheng; Shiwei Xie; Zhijian Hu; Jueying Wang; Shunfei Kong,International Journal of Electrical Power & Energy Systems,54,False,https://doi.org/10.1016/j.ijepes.2020.106257,https://openalex.org/W3037813466,energy hub,core
2020,Two-stage stochastic framework for energy hubs planning considering demand response programs,Seyed Amir Mansouri; Amir Ahmarinejad; Mohammad Sadegh Javadi; João P. S. Catalào,Energy,131,False,https://doi.org/10.1016/j.energy.2020.118124,https://openalex.org/W3035827227,energy hub,core
2020,Availability analysis of an Energy Hub with CCHP system for economical design in terms of Energy Hub operator,Behnam Talebjedi; Ali Behbahaninia,Journal of Building Engineering,42,False,https://doi.org/10.1016/j.jobe.2020.101564,https://openalex.org/W3035972494,energy hub,core
2020,"Review for ""Robust energy hub optimization with <scp>cross‐vector</scp> demand response""",,,0,True,https://doi.org/10.1002/2050-7038.12559/v3/review1,https://openalex.org/W4241620224,energy hub,core
2020,The influence of electric vehicle charging strategies on the sizing of electrical energy storage systems in charging hub microgrids,Leon Haupt; Michael Schöpf; Lars Wederhake; Martin Weibelzahl,Applied Energy,76,False,https://doi.org/10.1016/j.apenergy.2020.115231,https://openalex.org/W3035165809,energy hub,core
2020,An integrated two-level demand-side management game applied to smart energy hubs with storage,Omid Sobhani; Siamak Sheykhha; Reinhard Madlener,Energy,37,True,https://doi.org/10.1016/j.energy.2020.118017,https://openalex.org/W3011438495,energy hub,core
2020,Retracted: An Effective Energy Management Approach within a Smart Island Considering Water-Energy Hub,Mohamed A. Mohamed; Abdulaziz Almalaq; Emad Mahrous Awwad; Mohammed El‐Meligy; Mohamed Sharaf,IEEE Transactions on Industry Applications,20,False,https://doi.org/10.1109/tia.2020.3000704,https://openalex.org/W3035639328,energy hub,core
2020,Optimal Operation of Energy Hubs Considering Uncertainties and Different Time Resolutions,Mohammad Sadegh Javadi; Mohamed Lotfi; Ali Esmaeel Nezhad; Amjad Anvari‐Moghaddam; Josep M. Guerrero,IEEE Transactions on Industry Applications,119,True,https://doi.org/10.1109/tia.2020.3000707,https://openalex.org/W3034914290,energy hub,core
2020,Simultaneous planning of energy carriers by employing efficient storages within main and auxiliary energy hubs via a comprehensive MILP modeling in distribution network,Seyyed Mostafa Nosratabadi; Mohammad Jahandide; Reza Khajoei Nejad,Journal of Energy Storage,37,False,https://doi.org/10.1016/j.est.2020.101585,https://openalex.org/W3035297892,energy hub,core
2020,"Author response for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",Feng Zhu; Jingqi Fu; Pengfei Zhao; Da Xie,,0,True,https://doi.org/10.1002/2050-7038.12559/v3/response1,https://openalex.org/W4206539801,energy hub,core
2020,University Campus and Surrounding Residential Complexes as Energy-Hub: A MILP Optimization Approach for a Smart Exchange of Solar Energy,Sergio Rech; Stefano Casarin; Carlos Silva; Andrea Lazzaretto,Energies,10,True,https://doi.org/10.3390/en13112919,https://openalex.org/W3033057434,energy hub,core
2020,Effects of Environmental Conditions on the Optimal Sizing and Operation of an Energy Hub,Andrea Vian; Fabio Bignucolo; Alessia Cagnano,2022 IEEE International Conference on Environment and Electrical Engineering and 2022 IEEE Industrial and Commercial Power Systems Europe (EEEIC / I&amp;CPS Europe),5,False,https://doi.org/10.1109/eeeic/icpseurope49358.2020.9160789,https://openalex.org/W3033884416,energy hub,core
2020,Research progress to energy system model and application of Energy Hub concept model to Sustainable manufacturing,Baocong Ma; Xiangke Tian,2018 IEEE 4th Information Technology and Mechatronics Engineering Conference (ITOEC),2,False,https://doi.org/10.1109/itoec49072.2020.9141737,https://openalex.org/W3042952723,energy hub,core
2020,A Stochastic Programming Approach for Energy Hubs Integrated with Renewable Energy Sources Based on Life Cycle Cost,Vu Van Thang,International Journal on Energy Conversion (IRECON),1,False,https://doi.org/10.15866/irecon.v8i3.18852,https://openalex.org/W3081877166,energy hub,core
2020,Afghanistan as an emerging regional energy hub,Mir Sayed Shah Danish; Tomonobu Senjyu; Hameedullah Zaheb; Najib Rahman Sabory; Mikaeel Ahamadi,Journal of Sustainability Outreach,5,True,https://doi.org/10.37357/1068/jso.1.1.02,https://openalex.org/W3031446125,energy hub,core
2020,Optimal planning and operation of multi-carrier networked microgrids considering multi-energy hubs in distribution networks,Ali Ghanbari; Hamid Karimi; Shahram Jadid,Energy,91,False,https://doi.org/10.1016/j.energy.2020.117936,https://openalex.org/W3034043476,energy hub,core
2020,"Decision letter for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",,,0,True,https://doi.org/10.1002/2050-7038.12559/v2/decision1,https://openalex.org/W4251159582,energy hub,core
2020,"Review for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",,,0,True,https://doi.org/10.1002/2050-7038.12559/v2/review2,https://openalex.org/W4252240053,energy hub,core
2020,Multi-mode energy management strategy for hydraulic hub-motor auxiliary system based on improved global optimization algorithm,XiaoHu Zeng; ZiQiao Wu; Yue Wang; Dafeng Song; GuangHan Li,Science China Technological Sciences,10,False,https://doi.org/10.1007/s11431-019-1526-8,https://openalex.org/W3026149394,energy hub,core
2020,Risk-constrained probabilistic optimal scheduling of FCPP-CHP based energy hub considering demand-side resources,Javad Karkhaneh; Yousef Allahvirdizadeh; Heidarali Shayanfar; Sadjad Galvani,International Journal of Hydrogen Energy,37,False,https://doi.org/10.1016/j.ijhydene.2020.04.131,https://openalex.org/W3027260257,energy hub,core
2020,COYOTE OPTIMIZATION ALGORITHM TO SOLVE ENERGY HUB ECONOMIC DISPATCH PROBLEM,Uğur Güvenç; Onur Battal,Uluslararası Teknolojik Bilimler Dergisi,3,False,,https://openalex.org/W3086883213,energy hub,core
2020,Integrative technology hubs for urban food-energy-water nexuses and cost-benefit-risk tradeoffs (II): Design strategies for urban sustainability,Ni-Bin Chang; Md. Uzzal Hossain; Andrea Valencia; Jiangxiao Qiu; Qipeng P. Zheng,Critical Reviews in Environmental Science and Technology,16,False,https://doi.org/10.1080/10643389.2020.1761088,https://openalex.org/W3024800790,energy hub,core
2020,"Review for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",Mohammad Sadegh Javadi,,0,True,https://doi.org/10.1002/2050-7038.12559/v2/review1,https://openalex.org/W4236588648,energy hub,core
2020,Robust scheduling of hydrogen based smart micro energy hub with integrated demand response,Amin Mansour‐Saatloo; Masoud Agabalaye‐Rahvar; Mohammad Amin Mirzaei; Behnam Mohammadi‐Ivatloo; Mehdi Abapour,Journal of Cleaner Production,179,False,https://doi.org/10.1016/j.jclepro.2020.122041,https://openalex.org/W3022002070,energy hub,core
2020,"Author response for ""Robust energy hub optimization with &lt;scp&gt;cross‐vector&lt;/scp&gt; demand response""",Feng Zhu; Jingqi Fu; Pengfei Zhao; Da Xie,,0,True,https://doi.org/10.1002/2050-7038.12559/v2/response1,https://openalex.org/W3045268035,energy hub,core
2020,Integrative technology hubs for urban food-energy-water nexuses and cost-benefit-risk tradeoffs (I): Global trend and technology metrics,Ni‐Bin Chang; Md. Uzzal Hossain; Andrea Valencia; Jiangxiao Qiu; Qipeng P. Zheng,Critical Reviews in Environmental Science and Technology,11,True,https://doi.org/10.1080/10643389.2020.1759328,https://openalex.org/W3022860587,energy hub,core
2020,Multi-objective optimization of energy and water management in networked hubs considering transactive energy,Mir Jalal Vahid Pakdel; Farnaz Sohrabi; Behnam Mohammadi‐Ivatloo,Journal of Cleaner Production,86,False,https://doi.org/10.1016/j.jclepro.2020.121936,https://openalex.org/W3020890403,energy hub,core
